cluster_k98,version,n_colors,n_chromatic,achromatic_set,count,n_train,n_val,n_test,mean_chroma,std_chroma,mean_saturation,std_saturation,mean_colorfulness
65,cyan|orange|white,3,2,white,1,0,1,0,15.89,0.0,0.2398,0.0,61.44
65,blue|red,2,2,,1,1,0,0,25.92,0.0,0.5635,0.0,67.89
65,brown|green|orange,3,3,,1,1,0,0,42.54,0.0,0.5924,0.0,94.35
65,gray|purple|white,3,1,gray|white,1,1,0,0,12.62,0.0,0.2476,0.0,30.82
65,gray|orange|purple,3,2,gray,1,0,1,0,20.55,0.0,0.3526,0.0,60.64
66,brown|orange|white,3,2,white,1,1,0,0,22.21,0.0,0.3325,0.0,72.06
66,magenta|orange|white,3,2,white,1,1,0,0,35.57,0.0,0.4277,0.0,118.72
66,blue|magenta,2,2,,1,1,0,0,35.44,0.0,0.3699,0.0,68.18
66,orange|purple,2,2,,1,1,0,0,57.09,0.0,0.5884,0.0,124.37
66,blue|pink,2,2,,1,1,0,0,36.19,0.0,0.4419,0.0,80.69
66,blue|brown|yellow,3,3,,1,1,0,0,40.37,0.0,0.4358,0.0,96.09
66,magenta|white|yellow,3,2,white,1,0,1,0,37.08,0.0,0.31,0.0,81.86
66,green|white|yellow,3,2,white,1,0,0,1,34.6,0.0,0.3224,0.0,70.16
66,cyan|orange|yellow,3,3,,1,0,1,0,35.69,0.0,0.3805,0.0,75.33
66,yellow,1,1,,1,1,0,0,45.47,0.0,0.418,0.0,79.68
66,cyan|yellow,2,2,,1,1,0,0,50.98,0.0,0.5494,0.0,120.56
66,gray|magenta|red,3,2,gray,1,0,1,0,14.82,0.0,0.2735,0.0,38.95
66,purple|white,2,1,white,1,1,0,0,25.52,0.0,0.3608,0.0,50.19
66,green|purple,2,2,,1,1,0,0,34.27,0.0,0.3388,0.0,53.91
66,magenta,1,1,,1,0,0,1,13.32,0.0,0.2781,0.0,31.89
66,pink,1,1,,1,0,1,0,14.02,0.0,0.3107,0.0,33.24
66,magenta|orange|red,3,3,,1,1,0,0,17.45,0.0,0.3448,0.0,47.62
66,black|magenta|orange,3,2,black,1,1,0,0,19.72,0.0,0.3536,0.0,57.85
66,magenta|purple|red,3,3,,1,0,1,0,20.23,0.0,0.4834,0.0,47.9
66,black|brown|gray,3,1,black|gray,1,1,0,0,12.68,0.0,0.2479,0.0,54.63
66,pink|red,2,2,,1,1,0,0,47.04,0.0,0.4737,0.0,63.91
66,gray|purple|white,3,1,gray|white,1,1,0,0,18.43,0.0,0.2478,0.0,38.32
66,black|green,2,1,black,1,1,0,0,4.74,0.0,0.4849,0.0,34.18
66,black|orange,2,1,black,1,0,1,0,9.83,0.0,0.3031,0.0,53.67
66,black|brown|orange,3,2,black,1,1,0,0,13.17,0.0,0.3283,0.0,33.79
66,gray|magenta,2,1,gray,1,1,0,0,19.18,0.0,0.1966,0.0,44.58
66,brown|green|yellow,3,3,,1,1,0,0,27.31,0.0,0.4603,0.0,60.55
66,black|brown|yellow,3,2,black,1,1,0,0,24.1,0.0,0.3465,0.0,53.39
66,cyan|gray|orange,3,2,gray,1,1,0,0,20.65,0.0,0.3051,0.0,65.8
66,brown|gray|green,3,2,gray,1,1,0,0,24.29,0.0,0.3123,0.0,55.28
66,green|pink,2,2,,1,0,1,0,37.04,0.0,0.4012,0.0,77.49
66,cyan|magenta|orange,3,3,,1,1,0,0,27.38,0.0,0.3491,0.0,64.04
66,gray|pink|red,3,2,gray,1,1,0,0,27.02,0.0,0.3605,0.0,51.69
66,blue|green,2,2,,1,1,0,0,50.88,0.0,0.5849,0.0,93.44
66,gray|green,2,1,gray,1,1,0,0,28.41,0.0,0.4342,0.0,67.46
66,black|gray|green,3,1,black|gray,1,1,0,0,13.75,0.0,0.2394,0.0,39.58
66,cyan|gray|green,3,2,gray,1,0,0,1,22.34,0.0,0.4661,0.0,95.73
66,cyan|red,2,2,,1,0,1,0,18.52,0.0,0.4782,0.0,61.35
66,blue|green|yellow,3,3,,1,1,0,0,22.26,0.0,0.3403,0.0,54.02
66,black|red|white,3,1,black|white,1,1,0,0,39.12,0.0,0.4311,0.0,152.81
66,magenta|pink|yellow,3,3,,1,0,1,0,29.67,0.0,0.3777,0.0,84.49
66,black|pink|red,3,2,black,1,1,0,0,28.91,0.0,0.5824,0.0,81.12
66,blue|purple,2,2,,1,1,0,0,27.31,0.0,0.4562,0.0,41.16
66,blue|orange|yellow,3,3,,1,1,0,0,28.62,0.0,0.3665,0.0,69.81
66,magenta|orange|purple,3,3,,1,0,1,0,38.19,0.0,0.433,0.0,67.74
66,blue|brown|orange,3,3,,1,1,0,0,14.44,0.0,0.3141,0.0,32.65
66,brown|red|white,3,2,white,1,1,0,0,32.27,0.0,0.5283,0.0,99.73
66,gray|pink|white,3,1,gray|white,1,0,1,0,10.8,0.0,0.1875,0.0,36.79
66,black|blue|white,3,1,black|white,1,1,0,0,5.6,0.0,0.16,0.0,14.94
66,black|blue|orange,3,2,black,1,0,1,0,10.83,0.0,0.2238,0.0,42.53
66,brown|green|white,3,2,white,1,1,0,0,20.83,0.0,0.286,0.0,30.8
66,cyan|green|yellow,3,3,,1,1,0,0,8.34,0.0,0.3217,0.0,16.67
67,black|brown|gray,3,1,black|gray,1,1,0,0,11.84,0.0,0.2768,0.0,39.43
67,blue|brown|white,3,2,white,1,0,0,1,15.7,0.0,0.2977,0.0,47.94
67,brown|orange,2,2,,1,1,0,0,20.67,0.0,0.3974,0.0,42.03
67,cyan|green|yellow,3,3,,1,1,0,0,23.37,0.0,0.369,0.0,62.32
67,gray|orange|pink,3,2,gray,1,1,0,0,22.91,0.0,0.4269,0.0,60.1
67,blue|brown|gray,3,2,gray,1,0,1,0,11.34,0.0,0.3584,0.0,39.96
67,red,1,1,,1,1,0,0,16.45,0.0,0.3581,0.0,36.84
67,black|blue|red,3,2,black,1,1,0,0,12.77,0.0,0.3308,0.0,45.1
67,gray|magenta|pink,3,2,gray,1,1,0,0,13.89,0.0,0.2265,0.0,34.35
67,red|white,2,1,white,1,1,0,0,14.43,0.0,0.316,0.0,39.75
67,pink|red|white,3,2,white,1,0,1,0,13.38,0.0,0.2841,0.0,38.5
67,brown|green|yellow,3,3,,1,1,0,0,16.45,0.0,0.4487,0.0,45.12
67,pink|red,2,2,,1,1,0,0,19.7,0.0,0.4999,0.0,41.28
67,brown|green|white,3,2,white,1,0,1,0,18.93,0.0,0.3883,0.0,47.62
67,brown|red,2,2,,1,1,0,0,15.16,0.0,0.5566,0.0,43.05
67,brown|red|yellow,3,3,,1,1,0,0,19.28,0.0,0.4488,0.0,43.35
67,blue|brown|cyan,3,3,,1,1,0,0,11.59,0.0,0.5557,0.0,34.22
67,black|cyan|green,3,2,black,1,1,0,0,16.75,0.0,0.5233,0.0,51.25
67,brown|gray|yellow,3,2,gray,1,1,0,0,12.71,0.0,0.3577,0.0,29.45
67,cyan|green|red,3,3,,1,1,0,0,13.68,0.0,0.3767,0.0,39.34
67,cyan|green|orange,3,3,,1,0,0,1,18.1,0.0,0.4903,0.0,51.37
67,blue|gray|purple,3,2,gray,1,0,0,1,16.16,0.0,0.3447,0.0,39.41
67,gray|purple|red,3,2,gray,1,1,0,0,16.65,0.0,0.3125,0.0,41.43
67,cyan|gray|white,3,1,gray|white,1,1,0,0,18.83,0.0,0.2679,0.0,55.31
67,blue|red,2,2,,1,1,0,0,18.51,0.0,0.5105,0.0,54.33
67,orange|red,2,2,,1,1,0,0,37.97,0.0,0.8098,0.0,109.2
67,magenta|orange|red,3,3,,1,1,0,0,17.02,0.0,0.4291,0.0,45.92
67,blue|gray|pink,3,2,gray,1,1,0,0,15.33,0.0,0.3936,0.0,38.19
67,black|brown|green,3,2,black,1,1,0,0,14.96,0.0,0.2808,0.0,51.39
67,green|red|white,3,2,white,1,1,0,0,21.7,0.0,0.4583,0.0,51.31
67,black|red,2,1,black,1,1,0,0,16.83,0.0,0.3569,0.0,53.77
67,black|brown,2,1,black,1,1,0,0,7.35,0.0,0.2345,0.0,40.24
67,blue|gray|yellow,3,2,gray,1,1,0,0,18.89,0.0,0.3078,0.0,45.08
67,blue|green|yellow,3,3,,1,0,1,0,33.94,0.0,0.4303,0.0,81.02
68,blue|brown,2,2,,1,1,0,0,29.57,0.0,0.5054,0.0,78.26
68,brown|red,2,2,,1,1,0,0,12.25,0.0,0.3906,0.0,32.0
68,gray|orange|red,3,2,gray,1,1,0,0,13.64,0.0,0.2839,0.0,46.05
68,brown|orange|red,3,3,,1,1,0,0,16.44,0.0,0.4249,0.0,45.74
68,gray|orange,2,1,gray,1,0,0,1,16.86,0.0,0.2798,0.0,44.48
68,blue|orange|red,3,3,,1,1,0,0,26.9,0.0,0.4877,0.0,95.43
68,gray|pink|white,3,1,gray|white,1,1,0,0,16.85,0.0,0.3077,0.0,36.78
68,blue|gray|purple,3,2,gray,1,1,0,0,12.62,0.0,0.2597,0.0,41.89
68,blue|pink|red,3,3,,1,1,0,0,16.04,0.0,0.3695,0.0,41.13
68,blue|cyan|white,3,2,white,1,1,0,0,15.09,0.0,0.3065,0.0,47.5
68,gray|orange|white,3,1,gray|white,1,1,0,0,7.59,0.0,0.1329,0.0,25.23
69,brown|pink|red,3,3,,1,1,0,0,11.42,0.0,0.3362,0.0,27.31
69,brown|cyan|white,3,2,white,1,1,0,0,13.08,0.0,0.239,0.0,42.2
69,blue|green|white,3,2,white,1,1,0,0,15.95,0.0,0.4043,0.0,54.84
69,blue|magenta|purple,3,3,,1,1,0,0,32.9,0.0,0.3559,0.0,51.75
69,pink|red|white,3,2,white,1,0,1,0,17.73,0.0,0.383,0.0,47.03
69,gray|orange|purple,3,2,gray,1,1,0,0,17.59,0.0,0.3184,0.0,43.18
69,blue|orange,2,2,,1,0,1,0,44.51,0.0,0.5866,0.0,89.11
69,brown|cyan|green,3,3,,1,0,1,0,13.57,0.0,0.3805,0.0,44.1
69,blue|red|yellow,3,3,,1,1,0,0,25.86,0.0,0.454,0.0,75.76
